date,SS,Amsterdam,Athens,Bangkok,Brussels,BA,Copen,Dublin,Helsinki,Istanbul,KL,London,Madrid,Manila,NY,Oslo,Paris,RIO,San,Sing,Stock,Sydney,Taipei,Viena,Zurich
15/11/1999,242,1281.25,2170.594,186.015,1213.386,3268212.112,1935.292,451.1,1061.475,136608.756,265.65,1887.961,893.74,477.112,1351.383,1202.38,1642.815,4.93E+10,1519.777,1416.436,7165.317,593.148,344.327,415.315,933.156
16/11/1999,235,1294.417,2158.15,182.756,1225.951,3204253.323,1945.099,464.364,1059.171,136559.863,261.385,1898.191,899.292,472.475,1375.948,1207.844,1646.559,4.95E+10,1528.558,1420.965,7280.924,592.565,347.199,414.654,932.795
17/11/1999,225,1292.53,2148.607,176.927,1226.111,3101615.046,1976.638,474.876,1116.216,134592.229,261.995,1884.783,901.52,470.188,1366.043,1211.792,1643.134,4.87E+10,1523.219,1418.997,7418.691,599.328,348.043,414.499,930.277
18/11/1999,232,1306.454,2116.392,176.246,1226.898,3126978.828,2024.321,468.393,1178.116,134905.964,263.125,1880.653,909.893,473.933,1380.931,1250.368,1658.32,4.97E+10,1536.58,1403.927,7634.619,603.59,350.664,414.486,931.903
19/11/1999,215,1299.467,2128.022,177.677,1202.078,3061589.385,2044.309,471.049,1141.618,138453.751,267.179,1867.284,917.683,471.405,1379.028,1244.821,1665.676,5.12E+10,1546.01,1415.98,7458.613,608.768,352.622,412.693,927.393
22/11/1999,155,1288.461,2122.452,176.949,1179.429,3173420.594,1996.881,468.993,1132.102,144335.604,270.121,1859.656,902.717,475.313,1381.526,1250.01,1629.924,5.07E+10,1530.547,1411.072,7395.718,604.535,365.485,409.192,922.053
23/11/1999,146,1282.968,2092.308,176.648,1170.241,3161153.701,1995.194,465.99,1166.699,141493.226,270.091,1885.839,909.166,473.594,1367.949,1242.229,1632.06,5.10E+10,1536.064,1402.013,7380.304,604.889,366.267,404.446,917.989
24/11/1999,144,1280.524,2035.097,174.334,1149.588,3152595.212,2004.563,465.314,1169.887,139979.536,270.18,1889.887,912.178,475.212,1380.216,1227.435,1641.129,5.03E+10,1525.599,1382.288,7333.712,598.04,359.76,403.273,913.482
25/11/1999,134,1301.074,2050.561,178.164,1167.756,3181926.672,2039.405,470.652,1211.779,138974.617,269.235,1923.684,930.414,475.885,1380.216,1227.895,1687.597,5.07E+10,1538.864,1400.528,7488.318,600.363,358.198,406.468,922.594
26/11/1999,175,1303.085,2127.066,180.588,1142.673,3218415.496,2023.686,469.975,1260.252,130348.742,271.361,1923.951,932.589,475.289,1379.878,1229.629,1705.039,5.20E+10,1550.877,1425.076,7588.366,603.474,343.8,408.088,928.357
29/11/1999,131,1298.722,2215.232,181.859,1137.584,3186391.701,2020.223,471.656,1306.082,130695.109,271.361,1928.305,926.26,482.639,1371.181,1234.954,1695.56,5.21E+10,1565.983,1415.647,7658.648,605.202,354.487,403.11,933.057
30/11/1999,142,1272.441,2185.872,185.396,1127.18,3114327.031,1996.493,461.173,1240.555,135829.026,266.999,1893.486,932.523,482.639,1352.837,1238.426,1677.557,5.23E+10,1571.437,1423.377,7540.136,602.53,349.711,402.081,932.854
1/12/1999,137,1270.475,2167.838,183.308,1118.834,3160712.384,2005.511,461.809,1243.464,140933.722,266.061,1909.467,944.807,482.771,1364.134,1256.109,1688.853,5.24E+10,1588.128,1410.619,7749.667,599.225,351.976,403.909,941.629
2/12/1999,97,1276.615,2136.847,180.36,1139.646,3196877.786,2031.793,467.43,1251.704,147008.325,265.852,1914.064,952.429,474.336,1375.816,1275.9,1682.397,5.38E+10,1599.775,1422.687,7915.847,607.206,354.666,411.906,943.091
3/12/1999,79,1298.106,2135.751,180.214,1165.18,3224364.545,2061.356,473.22,1344.217,149786.822,262.258,1934.284,964.185,471.481,1399.519,1294.902,1718.363,5.41E+10,1616.757,1426.169,8126.412,609.113,360.094,418.76,951.208
6/12/1999,81,1284.822,2103.6,180.214,1162.935,3181624.707,2066.465,467.948,1344.217,156983.763,262.623,1921.33,964.185,474.738,1391.879,1284.956,1733.716,5.37E+10,1615.071,1441.795,8278.128,620.346,358.019,412.299,938.116
7/12/1999,108,1283.19,2048.929,180.692,1153.634,3183730.922,2098.406,461.476,1439.147,159192.654,264.761,1912.365,985.383,475.84,1380.851,1286.201,1744.669,5.34E+10,1607.092,1480.041,8293.521,613.995,353.646,415.009,934.052
8/12/1999,120,1276.33,2019.828,181.017,1137.806,3183730.922,2107.589,451.284,1454.055,155840.549,264.883,1896.697,985.383,471.287,1376.418,1278.329,1731.289,5.35E+10,1607.092,1511.982,8844.071,614.898,352.557,415.009,926.678
9/12/1999,152,1294.061,2033.528,182.631,1126.837,3196459.168,2120.391,451.146,1451.499,165048.198,267.534,1906.393,983.241,465.262,1384.459,1281.309,1751.109,5.36E+10,1609.087,1515.949,8524.537,621.598,349.087,414.891,928.021
10/12/1999,139,1294.368,2091.642,182.631,1129.786,3231146.879,2136.934,454.403,1430.987,182665.213,270.805,1919.398,972.192,477.898,1391.96,1276.141,1730.69,5.44E+10,1605.214,1522.378,8407.633,617.06,349.518,415.387,922.926
13/12/1999,143,1305.501,2163.455,188.158,1152.762,3220754.491,2138.49,459.01,1429.861,206468.001,279.767,1915.821,975.446,503.127,1392.668,1274.299,1744.576,5.43E+10,1609.087,1527.199,8481.714,615.084,355.583,417.437,923.681
14/12/1999,127,1313.121,2142.258,189.247,1140.366,3137935.667,2124.352,461.143,1416.42,191847.642,280.37,1910.97,976.702,497.42,1379.875,1256.749,1756.221,5.37E+10,1615.039,1527.676,8601.054,614.737,353.81,417.147,925.743
15/12/1999,130,1311.834,2086.129,191.496,1149.356,3145572.446,2123.798,461.92,1340.521,196201.565,279.459,1891.391,969.221,491.414,1391.956,1255.902,1743.954,5.25E+10,1606.207,1498.09,8359.082,617.746,353.744,419.111,917.394
16/12/1999,141,1326.475,2003.983,190.025,1139.304,3183171.046,2098.157,458.308,1395.629,202200.159,279.661,1896.285,974.063,484.666,1398.402,1284.976,1744.961,5.33E+10,1611.526,1484.783,8345.485,615.917,346.895,419.868,927.138
17/12/1999,137,1337.797,2026.728,190.509,1148.353,3238121.379,2101.391,458.284,1440.18,205893.489,284.213,1916.58,992.159,490.306,1401.145,1296.074,1731.391,5.42E+10,1633.538,1529.215,8433.778,618.009,347.156,419.961,933.021
20/12/1999,128,1353.891,1953.736,192.252,1151.489,3250387.023,2075.84,466.852,1531.51,209612.694,287.337,1916.793,997.238,498.754,1402.063,1284.731,1739.48,5.59E+10,1638.394,1531.635,8375.055,616.717,349.034,418.533,937.158
21/12/1999,130,1348.185,1939.547,191.545,1143.152,3256466.804,2055.41,463.345,1494.818,211097.459,288.857,1912.274,986.317,499.746,1412.449,1271.323,1743.62,5.73E+10,1642.49,1532.27,8372.566,609.425,356.023,422.876,926.246
22/12/1999,123,1364.547,1956.943,197.047,1153.85,3245110.782,2086.307,462.068,1493.468,215977.309,288.189,1916.601,985.719,502.347,1416.223,1311.509,1773.355,5.79E+10,1638.757,1541.578,8531.261,617.385,361.146,424.73,927.092
23/12/1999,134,1372.42,1876.333,198.557,1180.502,3226376.953,2095.277,463.068,1528.09,214025.268,285.839,1931.398,993.135,507.788,1437.291,1323.554,1801.151,5.80E+10,1642.63,1554.112,8666.804,612.72,365.426,430.215,939.268
24/12/1999,128,1374.723,1890.242,198.748,1206.567,3237093.152,2095.277,465.482,1528.09,222439.349,286.078,1940.367,993.135,510.01,1437.291,1323.554,1838.469,5.80E+10,1648.742,1576.522,8666.804,615.567,372.388,430.215,939.268
27/12/1999,85,1371.477,1976.32,199.78,1192.726,3183498.205,2096.812,465.482,1539.781,253874.405,287.496,1940.367,985.772,512.992,1433.813,1351.499,1835.389,5.78E+10,1636.93,1571.869,8680.843,615.567,383.759,431.372,941.159
28/12/1999,103,1366.439,2032.226,197.66,1190.944,3218531.782,2103.791,465.482,1550.332,245019.678,292.157,1940.367,978.206,513.652,1435.463,1342.035,1836.254,5.85E+10,1629.883,1570.844,8794.004,615.567,385.218,433.545,944.914
29/12/1999,66,1377.542,2089.927,201.495,1193.805,3235747.372,2105.105,466.398,1566.883,245019.678,294.558,1948.859,983.213,519.377,1442.084,1338.478,1839.373,6.02E+10,1639.718,1581.164,8905.921,616.329,385.218,431.986,948.743
30/12/1999,79,1397.447,2160.108,204.95,1208.302,3269412.046,2122.616,470.865,1625.545,245019.678,296.27,1974.226,989.557,519.377,1442.268,1361.535,1876.329,6.16E+10,1660.25,1580.038,8971.501,617.334,385.218,431.986,957.838
31/12/1999,71,1397.447,2160.108,204.95,1208.302,3269412.046,2122.616,470.865,1625.545,245019.678,296.27,1974.226,989.557,519.377,1445.856,1361.535,1876.329,6.16E+10,1660.25,1580.038,8971.501,617.334,385.218,431.986,957.838
3/01/2000,95,1401.552,2263.464,204.95,1194.63,3269105.076,2153.739,470.865,1711.627,245019.678,305.27,1974.226,984.826,520.911,1436.684,1384.298,1866.567,6.10E+10,1676.283,1624.165,9118.711,617.334,385.218,433.45,957.838
4/01/2000,108,1335.728,2197.585,211.466,1143.53,3099814.164,2100.168,461.425,1572.817,284004.209,304.911,1903.947,956.267,520.12,1379.114,1340.54,1785.73,5.79E+10,1660.401,1597.329,8916.29,611.597,401.6,429,921.168
5/01/2000,126,1317.872,2115.985,195.573,1102.901,3143143.285,2051.004,457.628,1435.078,273683.51,300.859,1865.047,932.079,499.477,1382.706,1307.875,1725.802,5.86E+10,1662.441,1513.219,8488.422,597.711,404.191,429.631,909.802
6/01/2000,126,1305.898,2115.985,185.568,1104.286,3114678.606,2065.7,456.878,1435.078,256780.734,299.439,1842.726,932.079,498.691,1370.889,1322.038,1716.452,5.84E+10,1653.711,1486.964,8488.422,594.889,404.855,429.631,921.259
7/01/2000,111,1350.742,2122.849,190.133,1131.8,3086655.396,2076.752,458.614,1496.288,250581.637,299.439,1854.44,954.29,503.73,1418.262,1344.019,1747.217,5.91E+10,1651.635,1527.178,8602.339,600.794,399.201,440.078,942.94
10/01/2000,133,1366.89,2102.297,195.122,1153.504,3079219.414,2119.269,467.006,1528.952,250581.637,299.439,1879.517,958.016,513.2,1435.807,1370.278,1781.894,6.12E+10,1670.306,1536.39,8851.436,611.957,411.737,444.198,943.953
11/01/2000,198,1351.195,2046.432,194.245,1135.318,3078830.296,2126.087,474.46,1511.158,256751.21,311.201,1856.885,944.696,510.807,1416.115,1357.978,1771.448,5.99E+10,1668.883,1517.211,8927.756,630.059,401.985,439.345,940.165
12/01/2000,226,1333.838,2053.283,194.284,1121.384,3073687.185,2093.079,476.973,1499.992,264649.87,321.431,1857.473,931.852,503.142,1407.871,1334.882,1759.06,5.98E+10,1688.991,1540.033,8933.31,612.084,411.825,430.215,942.767
13/01/2000,242,1337.012,2049.311,193.711,1130.945,3398562.321,2117.926,475.604,1562.019,282846.466,329.593,1853.046,938.619,497.494,1426.573,1358.353,1776.431,6.15E+10,1746.863,1515.455,8988.775,610.545,410.215,429.096,941.858
14/01/2000,232,1365.619,2093.514,199.622,1125.215,3457541.697,2107.682,475.209,1630.623,297598.276,344.397,1887.789,956.868,500.578,1440.029,1359.339,1823.424,6.28E+10,1774.632,1518.028,9155.288,618.895,407.856,428.895,951.675
17/01/2000,177,1372.561,2126.787,205.766,1106.194,3469431.931,2128.411,476.279,1658.821,288649.2,354.652,1891.055,962.304,497.619,1440.029,1356.062,1844.801,6.39E+10,1791.435,1483.084,9415.782,619.923,419.667,425.332,951.881
18/01/2000,168,1342.97,2076.583,209.896,1068.946,3522920.383,2088.855,480.35,1615.017,309537.367,352.767,1849.563,940.631,495.433,1428.786,1353.931,1788.715,6.36E+10,1775.488,1467.273,9176.741,622.531,415.96,416.757,937.41
19/01/2000,140,1335.611,2010.787,210.096,1072.375,3534757.28,2087.162,469.172,1590.485,292848.361,346.082,1833.871,948.133,489.821,1430.975,1350.808,1786.036,6.20E+10,1771.711,1430.041,9191.353,612.656,411.542,418.384,930.81
20/01/2000,130,1334.392,2014.211,208.699,1069.574,3515866.365,2096.281,460.593,1608.664,286036.641,353.186,1802.079,945.276,487.763,1418.985,1348.61,1805.524,6.09E+10,1773.873,1471.569,9228.461,618.134,411.141,416.727,919.847
21/01/2000,124,1330.312,2036.542,206.512,1052.545,3478193.475,2117.532,458.091,1602.303,273689.011,353.015,1800.432,935.873,486.971,1415.724,1345.536,1795.348,6.00E+10,1775.334,1433.956,9232.822,609.252,417.212,412.521,918.23
24/01/2000,126,1340.411,2032.981,205.398,1050.856,3468310.902,2154.455,457.478,1642.71,283829.739,353.142,1804.471,933.633,489.997,1377.673,1350.28,1795.63,6.04E+10,1749.694,1407.619,9354.339,606.503,423.509,418.708,905.841
25/01/2000,114,1329.87,2004.968,198.624,1029.075,3411328.739,2111.577,444.26,1620.747,276196.51,351.697,1772.406,926.022,484.329,1385.929,1320.355,1768.311,6.04E+10,1730.501,1397.476,9252.08,603.069,423.016,408.921,884.786
26/01/2000,103,1320.709,1969.873,197.631,1037.551,3512759.446,2123.908,441.144,1631.925,287471.822,348.295,1800.598,939.807,476.124,1379.223,1326.946,1786.618,6.07E+10,1724.629,1414.631,9352.57,603.069,433.875,408.876,886.257
27/01/2000,89,1314.787,1975.299,198.346,1039.182,3522137.148,2113.229,448.566,1635.72,289430.327,347.658,1818.957,957.134,469.904,1373.698,1325.498,1799.465,6.05E+10,1713.603,1448.27,9209.638,604.458,434.962,410.164,903.909
28/01/2000,90,1303.71,2004.02,200.843,1036.549,3452734.938,2125.953,454.309,1705.736,291454.596,347.078,1806.788,942.567,469.017,1336.507,1317.737,1815.344,5.92E+10,1716.152,1430.051,9491.059,605.314,437.623,413.87,893.156
31/01/2000,104,1259.307,1986.839,198.583,1005.019,3427077.932,2056.46,455.139,1666.097,264872.789,340.146,1779.571,934.131,476.868,1367.098,1287.255,1794.014,5.74E+10,1699.296,1396.897,9296.319,609.534,438.861,403.227,874.867
1/02/2000,94,1281.33,2044.921,197.993,998.371,3483265.31,2073.424,449.688,1676.728,259731.722,340.146,1785.358,950.71,469.179,1385.31,1285.092,1829.047,5.78E+10,1691.823,1397.314,9668.903,607.245,442.533,391.051,888.031
2/02/2000,119,1300.444,2068.495,197.254,996.829,3529130.07,2106.115,435.623,1733.137,256687.492,349.205,1784.831,964.357,469.084,1383.124,1301.976,1888.021,5.84E+10,1702.7,1423.863,10117.272,615.687,442.533,390.643,895.142
3/02/2000,145,1332.648,2112.314,194.86,1037.797,3631606.687,2150.848,448.556,1731.706,258088.439,355.846,1784.644,985.266,473.585,1398.639,1316.424,1955.047,6.06E+10,1732.835,1407.455,10138.955,620.335,442.533,388.197,906.92
4/02/2000,153,1348.415,2147.074,199.009,1048.481,3695330.053,2145.171,447.629,1802.264,269541.643,355.846,1742.752,990.018,476.964,1396.902,1317.606,1992.296,6.18E+10,1773.225,1412.001,10203.901,612.203,442.533,371.931,901.914
7/02/2000,188,1333.482,2201.438,198.449,1034.188,3709874.967,2151.322,447.97,1796.172,262232.865,355.846,1723.384,984.897,476.66,1397.833,1302.697,1969.769,6.23E+10,1776.845,1412.001,10428.998,614.853,442.533,364.681,899.435
8/02/2000,160,1362.896,2231.491,195.275,1042.712,3802529.145,2206.033,455.728,1824.603,256924.966,364.142,1761.373,1007.602,473.316,1411.949,1314.03,2001.414,6.40E+10,1803.406,1393.51,10530.621,613.982,442.533,376.036,899.344
9/02/2000,179,1351.913,2262.121,192.404,1000.712,3816072.667,2176.979,448.748,1847.848,247027.249,369.419,1771.229,1016.358,473.175,1380.825,1295.799,1997.326,6.28E+10,1801.357,1376.274,10598.887,615.905,450.373,382.376,886.908
10/02/2000,167,1341.87,2230.999,192.966,971.15,3959813.727,2158.238,450.206,1820.046,252758.948,372.019,1760.005,1008.836,467.845,1383.977,1313.149,1975.116,6.27E+10,1788.825,1363.878,10679.859,626.994,450.387,381.386,882.275
11/02/2000,166,1348.161,2235.3,195.062,983.12,3933414.785,2181.909,452.145,1797.963,249771.832,373.33,1739.69,1024.05,460.146,1356.779,1309.33,2004.259,6.13E+10,1796.328,1352.427,10791.991,625.689,453.784,391.791,878.938
14/02/2000,173,1328.682,2217.627,191.613,1005.836,3922085.644,2173.218,449.29,1737.503,242672.647,373.329,1704.739,1031.39,455.801,1360.102,1316.294,1999.965,5.98E+10,1770.865,1360.631,10541.538,614.804,445.719,399.54,873.943
15/02/2000,192,1332.682,2208.949,179.881,1003.204,3901301.393,2162.526,451.124,1720.416,252989.382,370.519,1683.56,1019.044,451.063,1369.469,1319.562,1943.597,6.03E+10,1746.161,1335.511,10183.952,619.562,445.59,394.656,860.124
16/02/2000,160,1354.748,2176.805,173.851,1001.867,3888132.633,2233.231,448.92,1715.861,251742.815,371.655,1720.46,1025.013,442.118,1351.765,1324.898,1931.235,6.10E+10,1722.201,1340.936,10484.871,616.958,448.027,398.212,873.933
17/02/2000,153,1373.76,2131.858,169.721,996.914,3907600.149,2241.355,448.134,1727.605,245651.403,374.02,1736.229,1023.623,440.925,1350.771,1314.641,1967.525,6.08E+10,1709.037,1351.045,10554.75,614.065,452.577,391.462,884.17
18/02/2000,131,1348.376,2154.902,169.447,992.759,3820981.496,2260.468,446.464,1777.44,247503.75,377.012,1723.633,1022.293,442.302,1311.294,1304.251,1933.369,5.97E+10,1668.372,1314.787,10748.488,606.861,447.177,394.735,886.343
21/02/2000,147,1334.608,2117.758,169.447,984.98,3840284.399,2248.871,436.799,1743.164,235918.728,375.722,1704.876,1015.238,429.471,1311.294,1296.42,1899.356,6.01E+10,1660.951,1276.313,10797.195,607.285,433.568,384.76,875.863
22/02/2000,139,1333.67,2093.455,156.305,961.62,3818223.967,2223.119,443.567,1746.684,229173.192,372.036,1704.73,1006.094,428.078,1315.931,1297.436,1900.005,5.93E+10,1620.499,1276.134,10592.789,603.344,426.864,386.952,884.517
23/02/2000,180,1340.533,2092.223,163.569,966.341,3866845.779,2246.297,449.344,1761.164,221487.932,374.533,1742.827,1022.031,428.626,1325.98,1325.451,1924.025,6.01E+10,1616.749,1299.966,10710.037,607.888,424.317,389.193,891.751
24/02/2000,192,1334.801,2159.534,165.735,980.699,3927016.649,2234.188,452.075,1819.197,240499.532,374.909,1725.208,1026.382,424.001,1320.392,1326.709,1943.54,6.02E+10,1598.625,1288.766,10905.056,609.39,423.878,385.537,886.104
25/02/2000,211,1356.32,2145.817,169.528,977.535,3899787.785,2236.135,446.846,1868.82,253025.182,372.266,1754.487,1046.475,424.001,1300.18,1314.764,1983.685,6.01E+10,1577.743,1295.625,11305.936,612.113,418.769,387.548,878.748
28/02/2000,238,1341.084,2087.629,162.556,962.697,3891622.169,2174.294,441.368,1821.005,248795.794,364.442,1726.121,1032.952,408.829,1314.805,1296.293,1958.027,5.93E+10,1575.392,1281.891,11367.023,612.617,418.769,388.593,870.108
29/02/2000,217,1359.866,2081.036,155.817,975.735,3883371.841,2159.736,449.921,1837.499,259270.761,365.068,1765.626,1043.148,404.773,1333.279,1305.609,1985.359,5.93E+10,1598.981,1287.689,11382.625,616.995,420.581,390.115,867.557
1/03/2000,204,1369.821,2105.826,156.25,979.72,3869581.109,2210.766,457.78,1825.607,277091.15,360.612,1800.073,1047.977,404.831,1343.294,1321.205,2012.194,6.01E+10,1631.88,1286.889,11631.511,628.925,431.9,386.05,874.895
2/03/2000,179,1385.377,2147.232,166.875,986.07,3978458.68,2261.299,468.35,1899.574,270677.376,350.318,1818.757,1070.66,407.237,1350.081,1314.197,2087.261,6.01E+10,1634.03,1276.584,12039.137,635.023,424.847,388.668,888.897
3/03/2000,178,1402.156,2123.421,162.638,974.077,4021928.85,2303.432,466.763,2005.425,268349.865,351.511,1838.208,1083.107,410.849,1376.149,1324.996,2093.336,6.15E+10,1654.256,1269.697,12212.486,642.33,426.909,380.354,889.555
6/03/2000,244,1388.295,2123.434,158.108,973.987,3939524.169,2320.789,467.633,2084.364,264749.665,349.275,1868.503,1091.021,424.96,1355.601,1327.755,2105.882,6.15E+10,1645.162,1271.158,12250.406,643.178,416.154,368.504,898.948
7/03/2000,228,1380.053,2057.24,161.14,958.852,3860276.204,2335.371,464.42,2041.723,274600.507,344.885,1834.115,1074.093,411.862,1319.945,1354.679,2074.055,6.15E+10,1619.71,1257.267,12241.399,649.478,416.46,364.271,894.016
8/03/2000,229,1375.626,2023.198,165.84,960.77,3844730.956,2330.706,456.656,1955.839,276144.421,345.842,1818.264,1077.887,398.944,1331.31,1356.233,2047.099,6.09E+10,1643.834,1246.76,11752.228,638.459,415.831,372.108,880.806
9/03/2000,215,1367.524,2019.243,167.717,945.652,3845095.29,2361.243,457.177,1938.628,290943.191,342.623,1858.55,1072.197,395.365,1362.995,1348.029,2070.408,6.15E+10,1623.8,1248.524,11739.57,632.061,422.96,373.268,876.26
10/03/2000,200,1386.545,2022.849,173.189,923.348,3784080.478,2410.092,463.602,2005.916,285248.752,351.583,1870.502,1061.611,397.63,1354.992,1345.816,2096.838,6.08E+10,1624.825,1254.44,11847.943,633.994,415.148,385.16,877.495
13/03/2000,181,1354.074,2022.849,166.657,898.76,3771162.023,2389.929,461.418,1925.386,285248.752,347.37,1847.27,1055.604,392.614,1346.382,1308.623,2038.903,5.88E+10,1604.625,1227.477,11522.117,630.559,387.596,384.46,859.891
14/03/2000,162,1355.73,1882.775,170.199,910.281,3763175.089,2376.811,460.356,1989.596,285248.752,346.139,1850.263,1070.265,402.368,1324.434,1324.335,2041.225,5.78E+10,1596.578,1234.952,11570.069,628.747,391.632,391.013,867.702
15/03/2000,157,1330.846,1895.751,161.704,968.264,3726366.423,2315.56,452.665,1849.351,285248.752,341.849,1838.85,1050.951,403.041,1355.83,1301.92,1988.013,5.80E+10,1595.191,1219.042,11042.252,623.609,383.712,394.425,868.485
16/03/2000,149,1372.236,1959.456,164.682,1039.931,3782864.327,2360.415,462.47,1769.577,285248.752,341.849,1868.27,1063.807,401.624,1420.11,1310.479,2006.832,5.90E+10,1614.003,1219.042,10959.15,628.75,386.905,396.345,900.965
17/03/2000,159,1372.168,1992.023,170.34,1009.009,3704379.937,2428.465,462.47,1826.695,285248.752,346.141,1865.753,1060.368,403.767,1424.935,1297.53,2025.452,5.87E+10,1622.482,1270.838,11319.955,633.742,392.311,387.233,897.499
20/03/2000,233,1383.657,1997.594,170.333,1017.487,3717682.756,2434.003,479.475,1892.492,279906.673,343.909,1885.424,1065.495,405.951,1420.253,1298.088,2040.1,5.85E+10,1614.352,1258.031,11723.24,642.052,381.876,393.266,907.142
21/03/2000,245,1398.94,1961.537,164.573,997.377,3659706.318,2434.899,484.036,1835.199,280498.339,348.079,1891.159,1071.215,405.651,1457.009,1298.188,2028.096,6.02E+10,1605.729,1285.209,11585.222,645.884,402.013,391.561,917.857
22/03/2000,286,1409.357,1951.346,162.692,1030.887,3678109.22,2425.961,486.342,1908.908,268788.765,352.198,1892.977,1066.685,402.301,1465.152,1305.069,2015.877,6.02E+10,1593.513,1303.343,11707.419,650.883,401.116,393.8,932.971
23/03/2000,295,1394.595,1919.879,165.924,1034.716,3723614.689,2399.039,482.987,1933.29,278634.498,361.152,1887.672,1057.768,406.637,1493.026,1303.08,2010.975,6.06E+10,1595.742,1295.824,11396.271,643.125,421.185,391.523,929.596
24/03/2000,291,1419.748,1928.872,168.638,1038.533,3730334.46,2414.309,485.868,2006.698,279834.826,360.732,1921.47,1061.398,406.393,1492.651,1301.417,2044.466,6.17E+10,1610.132,1295.856,11455.848,642.825,417.025,398.579,939.944
27/03/2000,266,1411.99,1931.153,172.988,995.72,3705399.701,2401.783,482.017,2017.033,279038.065,368.318,1904.715,1057.411,408.519,1489.706,1290.35,2073.532,6.30E+10,1626.469,1329.648,11416.938,636.449,433.038,399.395,930.757
28/03/2000,233,1428.563,1933.393,173.922,1010.84,3614094.428,2428.654,478.777,2041.264,273431.535,365.502,1895.606,1060.225,408.848,1474.818,1298.757,2097.765,6.11E+10,1601.825,1321.114,11146.956,636.324,433.357,397.346,931.467
29/03/2000,233,1424.78,1956.955,172.918,1001.081,3566101.249,2384.04,484.292,2043.531,267392.003,366.394,1878.139,1049.32,407.829,1475.648,1285.512,2090.958,6.03E+10,1588.375,1312.331,11054.64,636.224,428.842,396.029,934.846
30/03/2000,258,1410.864,1969.196,170.852,979.931,3518869.355,2355.931,483.054,1846.198,246418.133,361.125,1842.05,1035.345,409.709,1455.684,1284.764,2025.549,5.94E+10,1583.854,1273.573,10716.795,630.425,435.897,395.823,931.976
31/03/2000,285,1406.677,1972.978,170.245,981.884,3473483.6,2377.89,482.263,1898.432,249288.008,361.679,1872.156,1046.633,401.525,1465.047,1322.13,2018.139,6.04E+10,1593.738,1278.191,10661.306,617.763,432.651,401.817,933.777
3/04/2000,250,1378.594,1979.544,170.306,1005.532,3456620.629,2347.615,482.127,1822.159,247650.985,357.319,1854.224,1034.568,407.37,1473.775,1330.431,1957.382,5.91E+10,1576.188,1247.852,10522.612,633.117,439.872,400.484,943.83
4/04/2000,197,1397.929,1984.492,166.339,1031.571,3392725.872,2334.702,497.667,1780.132,256873.651,355.826,1852.431,1034.172,406.725,1465.447,1328.956,1990.231,5.79E+10,1551.062,1248.953,10382.123,634.512,439.872,400.778,951.389
5/04/2000,165,1368.825,1981.216,166.7,1025.359,3338127.021,2294.52,486.296,1737.404,252236.961,353.252,1839.083,1012.861,408.371,1457.518,1287.453,1927.014,5.80E+10,1572.758,1257.72,10095.023,631.562,444.145,395.136,937.573
6/04/2000,143,1400.584,1980.082,166.7,1028.599,3428203.618,2333.034,489.916,1876.024,269780.855,353.252,1853.83,1025.255,415.374,1468.971,1304.904,1990.381,5.90E+10,1578.581,1285.475,10647.422,628.417,433.34,398.279,937.292
7/04/2000,153,1422.792,2025.003,171.066,1019.473,3531182.153,2308.207,484.287,1942.458,268075.194,350.972,1885.006,1037.541,418.19,1482.063,1323.426,2016.309,5.99E+10,1593.764,1301.097,10859.664,633.058,429.758,397.052,933.385
10/04/2000,146,1419.754,2028.408,171.081,1015.747,3492219.972,2225.639,478.199,1922.414,269285.362,348.141,1876.617,1038.174,426.458,1472.633,1317.646,2036.123,5.83E+10,1590.943,1290.781,10895.686,637.008,437.482,397.73,929.259
11/04/2000,172,1404.082,2018.983,171.086,1041.648,3427389.198,2177.724,475.957,1766.232,265847.381,344.124,1837.079,1022.304,419.021,1468.754,1305.214,2003.029,5.75E+10,1583.077,1293.501,10462.423,631.287,432.734,394.292,936.272
12/04/2000,180,1406.394,2000.156,177.081,1062.532,3387984.221,2259.872,482.819,1779.167,278384.079,347.104,1830.285,1026.975,412.798,1437.709,1304.583,1994.803,5.71E+10,1568.356,1296.611,10173.37,626.082,424.767,395.934,944.284
13/04/2000,174,1405.711,1940.142,177.081,1073.005,3352645.194,2271.443,483.362,1714.606,289938.228,344.402,1837.812,1033.566,409.228,1411.583,1290.73,2001.5,5.47E+10,1547.574,1326.642,9987.47,615.03,414.118,397.476,948.876
14/04/2000,160,1387.243,1840.014,177.081,1061.482,3172848.499,2131.452,478.621,1625.348,303084.352,343.477,1790.513,1015.818,404.885,1327.241,1263.402,1937.052,5.17E+10,1523.122,1348.082,9731.912,616.481,401.758,401.396,936.954
17/04/2000,143,1363.936,1670.792,163.389,1037.075,3181155.794,2115.067,460.784,1621.431,284194.447,321.697,1739.354,1001.91,391.679,1372.295,1273.232,1932.334,5.12E+10,1505.022,1246.487,9843.887,584.237,385.077,399.519,917.638
18/04/2000,157,1377.065,1619.99,161.086,1052.205,3222318.74,2160.725,464.361,1709.114,277042.705,324.836,1760.769,1003.458,392.127,1410.474,1289.84,1960.731,5.28E+10,1521.307,1255.308,10108.001,597.987,399.319,396.403,919.95
